District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
Satara,80,40,40,6,1000,25,Rice,Urea
Satara,85,40,40,6,1000,25,Rice,Urea
Satara,90,40,40,6,1000,25,Rice,Urea
Satara,95,40,40,6,1000,25,Rice,Urea
Satara,100,40,40,6,1000,25,Rice,Urea
Satara,105,40,40,6,1000,25,Rice,Urea
Satara,110,40,40,6,1000,25,Rice,Urea
Satara,115,40,40,6,1000,25,Rice,Urea
Satara,120,40,40,6,1000,25,Rice,Urea
Satara,80,45,45,6.5,1100,30,Rice,Urea
Satara,85,45,45,6.5,1100,30,Rice,Urea
Satara,90,45,45,6.5,1100,30,Rice,Urea
Satara,95,45,45,6.5,1100,30,Rice,Urea
Satara,100,45,45,6.5,1100,30,Rice,Urea
Satara,105,45,45,6.5,1100,30,Rice,Urea
Satara,110,45,45,6.5,1100,30,Rice,Urea
Satara,115,45,45,6.5,1100,30,Rice,Urea
Satara,120,45,45,6.5,1100,30,Rice,Urea
Satara,80,50,50,7,1200,35,Rice,Urea
Satara,85,50,50,7,1200,35,Rice,Urea
Satara,90,50,50,7,1200,35,Rice,Urea
Satara,95,50,50,7,1200,35,Rice,Urea
Satara,100,50,50,7,1200,35,Rice,Urea
Satara,105,50,50,7,1200,35,Rice,Urea
Satara,110,50,50,7,1200,35,Rice,Urea
Satara,115,50,50,7,1200,35,Rice,Urea
Satara,120,50,50,7,1200,35,Rice,Urea
Satara,80,55,55,7.5,1300,25,Rice,Urea
Satara,85,55,55,7.5,1300,25,Rice,Urea
Satara,90,55,55,7.5,1300,25,Rice,Urea
Satara,95,55,55,7.5,1300,25,Rice,Urea
Satara,100,55,55,7.5,1300,25,Rice,Urea
Satara,105,55,55,7.5,1300,25,Rice,Urea
Satara,110,55,55,7.5,1300,25,Rice,Urea
Satara,115,55,55,7.5,1300,25,Rice,Urea
Satara,120,55,55,7.5,1300,25,Rice,Urea
Satara,80,60,60,6,1400,30,Rice,Urea
Satara,85,60,60,6,1400,30,Rice,Urea
Satara,90,60,60,6,1400,30,Rice,Urea
Satara,95,60,60,6,1400,30,Rice,Urea
Satara,100,60,60,6,1400,30,Rice,Urea
Satara,105,60,60,6,1400,30,Rice,Urea
Satara,110,60,60,6,1400,30,Rice,Urea
Satara,115,60,60,6,1400,30,Rice,Urea
Satara,120,60,60,6,1400,30,Rice,Urea
Satara,80,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,85,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,90,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,95,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,100,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,105,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,110,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,115,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,120,40,45,6.5,1500,35,Rice,50:26:26 NPK
Satara,80,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,85,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,90,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,95,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,100,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,105,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,110,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,115,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,120,45,50,7,1000,25,Rice,50:26:26 NPK
Satara,80,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,85,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,90,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,95,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,100,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,105,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,110,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,115,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,120,50,55,7.5,1100,30,Rice,50:26:26 NPK
Satara,80,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,85,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,90,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,95,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,100,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,105,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,110,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,115,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,120,55,60,6,1200,35,Rice,50:26:26 NPK
Satara,80,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,85,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,90,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,95,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,100,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,105,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,110,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,115,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,120,60,40,6.5,1300,25,Rice,50:26:26 NPK
Satara,80,40,50,7,1400,30,Rice,Urea
Satara,85,40,50,7,1400,30,Rice,Urea
Satara,90,40,50,7,1400,30,Rice,Urea
Satara,95,40,50,7,1400,30,Rice,Urea
Satara,100,40,50,7,1400,30,Rice,Urea
Satara,105,40,50,7,1400,30,Rice,Urea
Satara,110,40,50,7,1400,30,Rice,Urea
Satara,115,40,50,7,1400,30,Rice,Urea
Satara,120,40,50,7,1400,30,Rice,Urea
Satara,80,45,55,7.5,1500,35,Rice,Urea
Satara,85,45,55,7.5,1500,35,Rice,Urea
Satara,90,45,55,7.5,1500,35,Rice,Urea
Satara,95,45,55,7.5,1500,35,Rice,Urea
Satara,100,45,55,7.5,1500,35,Rice,Urea
Satara,105,45,55,7.5,1500,35,Rice,Urea
Satara,110,45,55,7.5,1500,35,Rice,Urea
Satara,115,45,55,7.5,1500,35,Rice,Urea
Satara,120,45,55,7.5,1500,35,Rice,Urea
Satara,80,50,60,6,1000,25,Rice,Urea
Satara,85,50,60,6,1000,25,Rice,Urea
Satara,90,50,60,6,1000,25,Rice,Urea
Satara,95,50,60,6,1000,25,Rice,Urea
Satara,100,50,60,6,1000,25,Rice,Urea
Satara,105,50,60,6,1000,25,Rice,Urea
Satara,110,50,60,6,1000,25,Rice,Urea
Satara,115,50,60,6,1000,25,Rice,Urea
Satara,120,50,60,6,1000,25,Rice,Urea
Satara,80,55,40,6.5,1100,30,Rice,Urea
Satara,85,55,40,6.5,1100,30,Rice,Urea
Satara,90,55,40,6.5,1100,30,Rice,Urea
Satara,95,55,40,6.5,1100,30,Rice,Urea
Satara,100,55,40,6.5,1100,30,Rice,Urea
Satara,105,55,40,6.5,1100,30,Rice,Urea
Satara,110,55,40,6.5,1100,30,Rice,Urea
Satara,115,55,40,6.5,1100,30,Rice,Urea
Satara,120,55,40,6.5,1100,30,Rice,Urea
Satara,80,60,45,7,1200,35,Rice,Urea
Satara,85,60,45,7,1200,35,Rice,Urea
Satara,90,60,45,7,1200,35,Rice,Urea
Satara,95,60,45,7,1200,35,Rice,Urea
Satara,100,60,45,7,1200,35,Rice,Urea
Satara,105,60,45,7,1200,35,Rice,Urea
Satara,110,60,45,7,1200,35,Rice,Urea
Satara,115,60,45,7,1200,35,Rice,Urea
Satara,120,60,45,7,1200,35,Rice,Urea
Satara,80,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,85,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,90,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,95,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,100,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,105,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,110,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,115,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,120,40,55,7.5,1300,25,Rice,50:26:26 NPK
Satara,80,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,85,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,90,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,95,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,100,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,105,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,110,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,115,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,120,45,60,6,1400,30,Rice,50:26:26 NPK
Satara,80,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,85,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,90,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,95,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,100,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,105,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,110,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,115,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,120,50,40,6.5,1500,35,Rice,50:26:26 NPK
Satara,80,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,85,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,90,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,95,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,100,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,105,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,110,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,115,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,120,55,45,7,1000,25,Rice,50:26:26 NPK
Satara,80,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,85,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,90,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,95,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,100,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,105,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,110,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,115,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,120,60,50,7.5,1100,30,Rice,50:26:26 NPK
Satara,80,40,60,6,1200,35,Rice,Urea
Satara,85,40,60,6,1200,35,Rice,Urea
Satara,90,40,60,6,1200,35,Rice,Urea
Satara,95,40,60,6,1200,35,Rice,Urea
Satara,100,40,60,6,1200,35,Rice,Urea
Satara,105,40,60,6,1200,35,Rice,Urea
Satara,110,40,60,6,1200,35,Rice,Urea
Satara,115,40,60,6,1200,35,Rice,Urea
Satara,120,40,60,6,1200,35,Rice,Urea
Satara,80,45,40,6.5,1300,25,Rice,Urea
Satara,85,45,40,6.5,1300,25,Rice,Urea
Satara,90,45,40,6.5,1300,25,Rice,Urea
Satara,95,45,40,6.5,1300,25,Rice,Urea
Satara,100,45,40,6.5,1300,25,Rice,Urea
Satara,105,45,40,6.5,1300,25,Rice,Urea
Satara,110,45,40,6.5,1300,25,Rice,Urea
Satara,115,45,40,6.5,1300,25,Rice,Urea
Satara,120,45,40,6.5,1300,25,Rice,Urea
Satara,80,50,45,7,1400,30,Rice,Urea
Satara,85,50,45,7,1400,30,Rice,Urea
Satara,90,50,45,7,1400,30,Rice,Urea
Satara,95,50,45,7,1400,30,Rice,Urea
Satara,100,50,45,7,1400,30,Rice,Urea
Satara,105,50,45,7,1400,30,Rice,Urea
Satara,110,50,45,7,1400,30,Rice,Urea
Satara,115,50,45,7,1400,30,Rice,Urea
Satara,120,50,45,7,1400,30,Rice,Urea
Satara,80,55,50,7.5,1500,35,Rice,Urea
Satara,85,55,50,7.5,1500,35,Rice,Urea
Satara,90,55,50,7.5,1500,35,Rice,Urea
Satara,95,55,50,7.5,1500,35,Rice,Urea
Satara,100,55,50,7.5,1500,35,Rice,Urea
Satara,105,55,50,7.5,1500,35,Rice,Urea
Satara,110,55,50,7.5,1500,35,Rice,Urea
Satara,115,55,50,7.5,1500,35,Rice,Urea
Satara,120,55,50,7.5,1500,35,Rice,Urea
Satara,80,60,55,6,1000,20,Rice,Urea
Satara,85,60,55,6,1000,20,Rice,Urea
Satara,90,60,55,6,1000,20,Rice,Urea
Satara,95,60,55,6,1000,20,Rice,Urea
Satara,100,60,55,6,1000,20,Rice,Urea
Satara,105,60,55,6,1000,20,Rice,Urea
Satara,110,60,55,6,1000,20,Rice,Urea
Satara,115,60,55,6,1000,20,Rice,Urea
Satara,120,60,55,6,1000,20,Rice,Urea
Satara,40,20,20,6,400,25,Jowar,10:26:26 NPK
Satara,45,20,20,6,400,25,Jowar,10:26:26 NPK
Satara,50,20,20,6,400,25,Jowar,10:26:26 NPK
Satara,55,20,20,6,400,25,Jowar,10:26:26 NPK
Satara,60,20,20,6,400,25,Jowar,10:26:26 NPK
Satara,40,25,25,6.5,500,30,Jowar,10:26:26 NPK
Satara,45,25,25,6.5,500,30,Jowar,10:26:26 NPK
Satara,50,25,25,6.5,500,30,Jowar,10:26:26 NPK
Satara,55,25,25,6.5,500,30,Jowar,10:26:26 NPK
Satara,60,25,25,6.5,500,30,Jowar,10:26:26 NPK
Satara,40,30,30,7,600,35,Jowar,10:26:26 NPK
Satara,45,30,30,7,600,35,Jowar,10:26:26 NPK
Satara,50,30,30,7,600,35,Jowar,10:26:26 NPK
Satara,55,30,30,7,600,35,Jowar,10:26:26 NPK
Satara,60,30,30,7,600,35,Jowar,10:26:26 NPK
Satara,40,35,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,45,35,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,50,35,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,55,35,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,60,35,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,40,40,40,6,500,30,Jowar,10:26:26 NPK
Satara,45,40,40,6,500,30,Jowar,10:26:26 NPK
Satara,50,40,40,6,500,30,Jowar,10:26:26 NPK
Satara,55,40,40,6,500,30,Jowar,10:26:26 NPK
Satara,60,40,40,6,500,30,Jowar,10:26:26 NPK
Satara,40,20,25,6.5,600,35,Jowar,Urea
Satara,45,20,25,6.5,600,35,Jowar,Urea
Satara,50,20,25,6.5,600,35,Jowar,Urea
Satara,55,20,25,6.5,600,35,Jowar,Urea
Satara,60,20,25,6.5,600,35,Jowar,Urea
Satara,40,25,30,7,400,25,Jowar,Urea
Satara,45,25,30,7,400,25,Jowar,Urea
Satara,50,25,30,7,400,25,Jowar,Urea
Satara,55,25,30,7,400,25,Jowar,Urea
Satara,60,25,30,7,400,25,Jowar,Urea
Satara,40,30,35,7.5,500,30,Jowar,Urea
Satara,45,30,35,7.5,500,30,Jowar,Urea
Satara,50,30,35,7.5,500,30,Jowar,Urea
Satara,55,30,35,7.5,500,30,Jowar,Urea
Satara,60,30,35,7.5,500,30,Jowar,Urea
Satara,40,35,40,6,600,35,Jowar,Urea
Satara,45,35,40,6,600,35,Jowar,Urea
Satara,50,35,40,6,600,35,Jowar,Urea
Satara,55,35,40,6,600,35,Jowar,Urea
Satara,60,35,40,6,600,35,Jowar,Urea
Satara,40,40,20,6.5,400,25,Jowar,Urea
Satara,45,40,20,6.5,400,25,Jowar,Urea
Satara,50,40,20,6.5,400,25,Jowar,Urea
Satara,55,40,20,6.5,400,25,Jowar,Urea
Satara,60,40,20,6.5,400,25,Jowar,Urea
Satara,40,20,30,7,500,30,Jowar,SSP
Satara,45,20,30,7,500,30,Jowar,SSP
Satara,50,20,30,7,500,30,Jowar,SSP
Satara,55,20,30,7,500,30,Jowar,SSP
Satara,60,20,30,7,500,30,Jowar,SSP
Satara,40,25,35,7.5,600,35,Jowar,SSP
Satara,45,25,35,7.5,600,35,Jowar,SSP
Satara,50,25,35,7.5,600,35,Jowar,SSP
Satara,55,25,35,7.5,600,35,Jowar,SSP
Satara,60,25,35,7.5,600,35,Jowar,SSP
Satara,40,30,40,6,400,25,Jowar,SSP
Satara,45,30,40,6,400,25,Jowar,SSP
Satara,50,30,40,6,400,25,Jowar,SSP
Satara,55,30,40,6,400,25,Jowar,SSP
Satara,60,30,40,6,400,25,Jowar,SSP
Satara,40,35,20,6.5,500,30,Jowar,SSP
Satara,45,35,20,6.5,500,30,Jowar,SSP
Satara,50,35,20,6.5,500,30,Jowar,SSP
Satara,55,35,20,6.5,500,30,Jowar,SSP
Satara,60,35,20,6.5,500,30,Jowar,SSP
Satara,40,40,25,7,600,35,Jowar,SSP
Satara,45,40,25,7,600,35,Jowar,SSP
Satara,50,40,25,7,600,35,Jowar,SSP
Satara,55,40,25,7,600,35,Jowar,SSP
Satara,60,40,25,7,600,35,Jowar,SSP
Satara,40,20,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,45,20,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,50,20,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,55,20,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,60,20,35,7.5,400,25,Jowar,10:26:26 NPK
Satara,40,25,40,6,500,30,Jowar,10:26:26 NPK
Satara,45,25,40,6,500,30,Jowar,10:26:26 NPK
Satara,50,25,40,6,500,30,Jowar,10:26:26 NPK
Satara,55,25,40,6,500,30,Jowar,10:26:26 NPK
Satara,60,25,40,6,500,30,Jowar,10:26:26 NPK
Satara,40,30,20,6.5,600,35,Jowar,10:26:26 NPK
Satara,45,30,20,6.5,600,35,Jowar,10:26:26 NPK
Satara,50,30,20,6.5,600,35,Jowar,10:26:26 NPK
Satara,55,30,20,6.5,600,35,Jowar,10:26:26 NPK
Satara,60,30,20,6.5,600,35,Jowar,10:26:26 NPK
Satara,40,35,25,7,400,25,Jowar,10:26:26 NPK
Satara,45,35,25,7,400,25,Jowar,10:26:26 NPK
Satara,50,35,25,7,400,25,Jowar,10:26:26 NPK
Satara,55,35,25,7,400,25,Jowar,10:26:26 NPK
Satara,60,35,25,7,400,25,Jowar,10:26:26 NPK
Satara,40,40,30,7.5,500,30,Jowar,10:26:26 NPK
Satara,45,40,30,7.5,500,30,Jowar,10:26:26 NPK
Satara,50,40,30,7.5,500,30,Jowar,10:26:26 NPK
Satara,55,40,30,7.5,500,30,Jowar,10:26:26 NPK
Satara,60,40,30,7.5,500,30,Jowar,10:26:26 NPK
Satara,40,20,40,6,600,35,Jowar,Urea
Satara,45,20,40,6,600,35,Jowar,Urea
Satara,50,20,40,6,600,35,Jowar,Urea
Satara,55,20,40,6,600,35,Jowar,Urea
Satara,60,20,40,6,600,35,Jowar,Urea
Satara,40,25,20,6.5,400,25,Jowar,Urea
Satara,45,25,20,6.5,400,25,Jowar,Urea
Satara,50,25,20,6.5,400,25,Jowar,Urea
Satara,55,25,20,6.5,400,25,Jowar,Urea
Satara,60,25,20,6.5,400,25,Jowar,Urea
Satara,40,30,25,7,500,30,Jowar,Urea
Satara,45,30,25,7,500,30,Jowar,Urea
Satara,50,30,25,7,500,30,Jowar,Urea
Satara,55,30,25,7,500,30,Jowar,Urea
Satara,60,30,25,7,500,30,Jowar,Urea
Satara,40,35,30,7.5,600,35,Jowar,Urea
Satara,45,35,30,7.5,600,35,Jowar,Urea
Satara,50,35,30,7.5,600,35,Jowar,Urea
Satara,55,35,30,7.5,600,35,Jowar,Urea
Satara,60,35,30,7.5,600,35,Jowar,Urea
Satara,40,40,35,6,400,25,Jowar,Urea
Satara,45,40,35,6,400,25,Jowar,Urea
Satara,50,40,35,6,400,25,Jowar,Urea
Satara,55,40,35,6,400,25,Jowar,Urea
Satara,60,40,35,6,400,25,Jowar,Urea
Satara,120,60,120,6,900,20,Sugarcane,Urea
Satara,125,60,120,6,900,20,Sugarcane,Urea
Satara,130,60,120,6,900,20,Sugarcane,Urea
Satara,135,60,120,6,900,20,Sugarcane,Urea
Satara,140,60,120,6,900,20,Sugarcane,Urea
Satara,145,60,120,6,900,20,Sugarcane,Urea
Satara,150,60,120,6,900,20,Sugarcane,Urea
Satara,120,65,125,6.5,1000,25,Sugarcane,Urea
Satara,125,65,125,6.5,1000,25,Sugarcane,Urea
Satara,130,65,125,6.5,1000,25,Sugarcane,Urea
Satara,135,65,125,6.5,1000,25,Sugarcane,Urea
Satara,140,65,125,6.5,1000,25,Sugarcane,Urea
Satara,145,65,125,6.5,1000,25,Sugarcane,Urea
Satara,150,65,125,6.5,1000,25,Sugarcane,Urea
Satara,120,70,130,7,900,30,Sugarcane,Urea
Satara,125,70,130,7,900,30,Sugarcane,Urea
Satara,130,70,130,7,900,30,Sugarcane,Urea
Satara,135,70,130,7,900,30,Sugarcane,Urea
Satara,140,70,130,7,900,30,Sugarcane,Urea
Satara,145,70,130,7,900,30,Sugarcane,Urea
Satara,150,70,130,7,900,30,Sugarcane,Urea
Satara,120,75,135,6,1000,35,Sugarcane,Urea
Satara,125,75,135,6,1000,35,Sugarcane,Urea
Satara,130,75,135,6,1000,35,Sugarcane,Urea
Satara,135,75,135,6,1000,35,Sugarcane,Urea
Satara,140,75,135,6,1000,35,Sugarcane,Urea
Satara,145,75,135,6,1000,35,Sugarcane,Urea
Satara,150,75,135,6,1000,35,Sugarcane,Urea
Satara,120,80,140,6.5,900,20,Sugarcane,Urea
Satara,125,80,140,6.5,900,20,Sugarcane,Urea
Satara,130,80,140,6.5,900,20,Sugarcane,Urea
Satara,135,80,140,6.5,900,20,Sugarcane,Urea
Satara,140,80,140,6.5,900,20,Sugarcane,Urea
Satara,145,80,140,6.5,900,20,Sugarcane,Urea
Satara,150,80,140,6.5,900,20,Sugarcane,Urea
Satara,120,85,145,7,1000,25,Sugarcane,Urea
Satara,125,85,145,7,1000,25,Sugarcane,Urea
Satara,130,85,145,7,1000,25,Sugarcane,Urea
Satara,135,85,145,7,1000,25,Sugarcane,Urea
Satara,140,85,145,7,1000,25,Sugarcane,Urea
Satara,145,85,145,7,1000,25,Sugarcane,Urea
Satara,150,85,145,7,1000,25,Sugarcane,Urea
Satara,120,90,150,6,900,30,Sugarcane,Urea
Satara,125,90,150,6,900,30,Sugarcane,Urea
Satara,130,90,150,6,900,30,Sugarcane,Urea
Satara,135,90,150,6,900,30,Sugarcane,Urea
Satara,140,90,150,6,900,30,Sugarcane,Urea
Satara,145,90,150,6,900,30,Sugarcane,Urea
Satara,150,90,150,6,900,30,Sugarcane,Urea
Satara,120,60,125,6.5,1000,35,Sugarcane,DAP
Satara,125,60,125,6.5,1000,35,Sugarcane,DAP
Satara,130,60,125,6.5,1000,35,Sugarcane,DAP
Satara,135,60,125,6.5,1000,35,Sugarcane,DAP
Satara,140,60,125,6.5,1000,35,Sugarcane,DAP
Satara,145,60,125,6.5,1000,35,Sugarcane,DAP
Satara,150,60,125,6.5,1000,35,Sugarcane,DAP
Satara,120,65,130,7,900,20,Sugarcane,DAP
Satara,125,65,130,7,900,20,Sugarcane,DAP
Satara,130,65,130,7,900,20,Sugarcane,DAP
Satara,135,65,130,7,900,20,Sugarcane,DAP
Satara,140,65,130,7,900,20,Sugarcane,DAP
Satara,145,65,130,7,900,20,Sugarcane,DAP
Satara,150,65,130,7,900,20,Sugarcane,DAP
Satara,120,70,135,6,1000,25,Sugarcane,DAP
Satara,125,70,135,6,1000,25,Sugarcane,DAP
Satara,130,70,135,6,1000,25,Sugarcane,DAP
Satara,135,70,135,6,1000,25,Sugarcane,DAP
Satara,140,70,135,6,1000,25,Sugarcane,DAP
Satara,145,70,135,6,1000,25,Sugarcane,DAP
Satara,150,70,135,6,1000,25,Sugarcane,DAP
Satara,120,75,140,6.5,900,30,Sugarcane,DAP
Satara,125,75,140,6.5,900,30,Sugarcane,DAP
Satara,130,75,140,6.5,900,30,Sugarcane,DAP
Satara,135,75,140,6.5,900,30,Sugarcane,DAP
Satara,140,75,140,6.5,900,30,Sugarcane,DAP
Satara,145,75,140,6.5,900,30,Sugarcane,DAP
Satara,150,75,140,6.5,900,30,Sugarcane,DAP
Satara,120,80,145,7,1000,35,Sugarcane,DAP
Satara,125,80,145,7,1000,35,Sugarcane,DAP
Satara,130,80,145,7,1000,35,Sugarcane,DAP
Satara,135,80,145,7,1000,35,Sugarcane,DAP
Satara,140,80,145,7,1000,35,Sugarcane,DAP
Satara,145,80,145,7,1000,35,Sugarcane,DAP
Satara,150,80,145,7,1000,35,Sugarcane,DAP
Satara,120,85,150,6,900,20,Sugarcane,DAP
Satara,125,85,150,6,900,20,Sugarcane,DAP
Satara,130,85,150,6,900,20,Sugarcane,DAP
Satara,135,85,150,6,900,20,Sugarcane,DAP
Satara,140,85,150,6,900,20,Sugarcane,DAP
Satara,145,85,150,6,900,20,Sugarcane,DAP
Satara,150,85,150,6,900,20,Sugarcane,DAP
Satara,120,90,120,6.5,1000,25,Sugarcane,DAP
Satara,125,90,120,6.5,1000,25,Sugarcane,DAP
Satara,130,90,120,6.5,1000,25,Sugarcane,DAP
Satara,135,90,120,6.5,1000,25,Sugarcane,DAP
Satara,140,90,120,6.5,1000,25,Sugarcane,DAP
Satara,145,90,120,6.5,1000,25,Sugarcane,DAP
Satara,150,90,120,6.5,1000,25,Sugarcane,DAP
Satara,120,60,130,7,900,30,Sugarcane,MOP
Satara,125,60,130,7,900,30,Sugarcane,MOP
Satara,130,60,130,7,900,30,Sugarcane,MOP
Satara,135,60,130,7,900,30,Sugarcane,MOP
Satara,140,60,130,7,900,30,Sugarcane,MOP
Satara,145,60,130,7,900,30,Sugarcane,MOP
Satara,150,60,130,7,900,30,Sugarcane,MOP
Satara,120,65,135,6,1000,35,Sugarcane,MOP
Satara,125,65,135,6,1000,35,Sugarcane,MOP
Satara,130,65,135,6,1000,35,Sugarcane,MOP
Satara,135,65,135,6,1000,35,Sugarcane,MOP
Satara,140,65,135,6,1000,35,Sugarcane,MOP
Satara,145,65,135,6,1000,35,Sugarcane,MOP
Satara,150,65,135,6,1000,35,Sugarcane,MOP
Satara,120,70,140,6.5,900,20,Sugarcane,MOP
Satara,125,70,140,6.5,900,20,Sugarcane,MOP
Satara,130,70,140,6.5,900,20,Sugarcane,MOP
Satara,135,70,140,6.5,900,20,Sugarcane,MOP
Satara,140,70,140,6.5,900,20,Sugarcane,MOP
Satara,145,70,140,6.5,900,20,Sugarcane,MOP
Satara,150,70,140,6.5,900,20,Sugarcane,MOP
Satara,120,75,145,7,1000,25,Sugarcane,MOP
Satara,125,75,145,7,1000,25,Sugarcane,MOP
Satara,130,75,145,7,1000,25,Sugarcane,MOP
Satara,135,75,145,7,1000,25,Sugarcane,MOP
Satara,140,75,145,7,1000,25,Sugarcane,MOP
Satara,145,75,145,7,1000,25,Sugarcane,MOP
Satara,150,75,145,7,1000,25,Sugarcane,MOP
Satara,120,80,150,6,900,30,Sugarcane,MOP
Satara,125,80,150,6,900,30,Sugarcane,MOP
Satara,130,80,150,6,900,30,Sugarcane,MOP
Satara,135,80,150,6,900,30,Sugarcane,MOP
Satara,140,80,150,6,900,30,Sugarcane,MOP
Satara,145,80,150,6,900,30,Sugarcane,MOP
Satara,150,80,150,6,900,30,Sugarcane,MOP
Satara,120,85,120,6.5,1000,35,Sugarcane,MOP
Satara,125,85,120,6.5,1000,35,Sugarcane,MOP
Satara,130,85,120,6.5,1000,35,Sugarcane,MOP
Satara,135,85,120,6.5,1000,35,Sugarcane,MOP
Satara,140,85,120,6.5,1000,35,Sugarcane,MOP
Satara,145,85,120,6.5,1000,35,Sugarcane,MOP
Satara,150,85,120,6.5,1000,35,Sugarcane,MOP
Satara,120,90,125,7,900,20,Sugarcane,MOP
Satara,125,90,125,7,900,20,Sugarcane,MOP
